CONS_NO,g3_score,g3_label,FLAG,user_score,pred_interval_start,pred_interval_end,interval_confidence
29F862A620D7E117D19FD25A1580159C,15233.4033203125,0,0,0.06145343,12,16,0.1684941068291664
5BBF874BEF905281489404E4789276B0,5973.39794921875,0,0,0.112948366,11,16,0.1257606993118921
85F5E3E3410AD869FF11C963F3F49F3D,4516.14794921875,0,0,0.076460786,11,16,0.1465492496887842
1C093A327B9289E76C40C3615388E574,22041.158203125,0,0,0.31467107,5,10,0.0593715459108352
C02E55C1ED00329FA669BB301FF757E9,5717.60986328125,0,0,0.17760222,11,17,0.093303878392492
AD8789C736C5FB6089E45CD0AF9126DB,40684.4375,1,1,0.95880985,24,24,0.6917793154716492
6ADBDD02A137257766E27957BF7FCB43,3322.468017578125,0,0,0.0905247,10,16,0.1263363563588687
13CEC609189CA916591CBC46031FF5E4,20916.38671875,0,0,0.070865355,12,17,0.1482625876863797
7F489B9A2BDB3A42731A458E07146134,6423.70458984375,0,0,0.080683924,11,17,0.1355863426412855
6E6740F4ACC6FDD5D15D38B526CB2B4D,4714.19140625,0,0,0.14720412,10,16,0.105045450585229
CEA0E47796FE65370D087B5F3F50D158,8423.64453125,0,0,0.09374401,10,16,0.1265214969004903
EC05ACF3B433579796267885DD892617,7077.93603515625,0,0,0.10379437,11,17,0.1221624165773391
163A0E05CF85666BF886369C977DF61D,2187.211181640625,0,0,0.07828398,11,17,0.134150253874915
F5AD3EBDAE78792C0CC3EA02D12B74FA,1034.0189208984375,0,0,0.07201976,12,17,0.1544965257247289
BE928B603431331F0273C7B5B31DE5DF,2669.43798828125,0,0,0.104405515,11,16,0.1293620864550272
272FA06EA8C4220C2D8A05013DF0AD61,14798.7529296875,0,0,0.33585545,10,17,0.0598267754539847
9CA4CCFFEE2138ACD667D8DCBCDD20EE,20533.35546875,0,0,0.2946883,2,17,0.0426917753648012
42996D72D1D524F293FBEE4C2E5E1E39,34797.18359375,0,0,0.71085125,21,33,0.0486764225822228
FA10E2AF8FF05CF274668914689688AE,34346.15234375,1,1,0.50183994,2,31,0.0299963328056037
02B2FA53054EF5223705B2801492AB64,35498.13671875,0,0,0.50534457,21,22,0.0919797606766223
0F3E059F5024B1D6202422C59832D9F2,3587.187255859375,0,0,0.14684756,11,17,0.1004821892295565
DE44B5EA0C41A804878142D7B27828F3,9230.8076171875,0,0,0.07826259,11,17,0.1338403448462486
D7E5A9B3FAE01EC8012856D12EF030C5,11094.7607421875,0,0,0.058209077,11,16,0.1574067311982313
89CBE86269F069BBF52628955FEB6342,33357.87109375,0,0,0.6097064,14,29,0.0382023795391432
C3874343C5B7AF12771B3929F8595B25,19755.515625,0,0,0.256153,12,16,0.0732833102345466
95B01E38D2589BBEEFB29443B556BB6F,17186.169921875,0,0,0.35379285,10,17,0.0471244005020707
F7622C1FB0BD2AC0966F778DF7755B94,6318.7236328125,0,0,0.07414021,12,17,0.1428279988467693
D34C71EADDE86F8D8DB779F39DF548E4,2846.414306640625,0,0,0.07341915,12,16,0.1658833771944046
D1F69E37BBACF38CBF4C7754A8633955,5907.60302734375,0,0,0.14134474,12,18,0.1001926554100854
5682476E8CAA51127FCA99402DF5860F,7045.41357421875,0,0,0.05784671,12,16,0.1714675366878509
78E64A8A3BE1C9876E999C75B1B4CDA1,38005.78125,0,0,0.37242123,12,23,0.0438609250510732
45A88B53E14A190503AF4ABA52DE0CF5,1948.0682373046875,0,0,0.092020534,11,16,0.1433518764873345
A0EBC5A90BD7C4C0618BDF9FFDC5BB28,41201.0390625,1,1,0.97753155,9,9,0.7777469158172607
6BBDA619B79E28083E6A386CF432B89B,10346.7958984375,0,0,0.15548377,11,17,0.0976956497345652
4A5030A1F661E62A494920E10F38B572,36730.76171875,0,0,0.7505372,1,27,0.0312688311354981
A198B68A2040DAD0D5F5AE9EAB6E7881,14579.5048828125,0,0,0.06963401,12,17,0.1497403308749199
3C812C7D826D45A2DD4FE951035F9EB6,21887.1015625,0,0,0.11765371,12,16,0.1341746225953102
7C5BF45E3216C9D937182BAFC35A54B4,20255.75,0,0,0.087755814,11,16,0.1360016154746214
09B3F635CDE8EB1859874A423904D119,5940.3798828125,0,0,0.069865204,12,16,0.1646533459424972
216D0A155B89CE536F6EE04406BD39A0,20824.669921875,0,0,0.22457044,11,16,0.0838030440111955
4ADB9C11F9F745411B40C330C52585B9,3578.833740234375,0,0,0.10105749,11,16,0.1325905546545982
916E19B35562346E2B705A2C2A53A726,20836.4453125,1,1,0.82594955,19,27,0.0649343001552754
74BF3058DB8ED940F4A25783444BFFD0,42209.72265625,1,1,0.95403516,26,33,0.1106086904910625
98BE5C916B47591BFD03E692715C2A16,1187.97412109375,0,0,0.0918044,12,16,0.1480762705206871
7A1FFDA9B1B19E78F2D94F690DA7AAD0,3962.594970703125,0,0,0.50670284,8,20,0.0373503749187176
6961B06621E152E889817A62E1FE0B9C,4394.9794921875,0,0,0.084064566,12,17,0.1388919092714786
CE5CEF83E9CA38B8EBDAF3AA9A55175D,35715.2109375,0,0,0.7716947,25,33,0.0791930916408697
33AAB4F2CBB26FFAA5BCE628E9283C50,21688.583984375,0,0,0.19256201,11,22,0.0689324069147308
CC6DE8B6F5C052B7029476691A54E356,2129.050048828125,0,0,0.054228425,11,15,0.1784316748380661
CDFEBDCC9E04922D09400B9E18DCE7E1,30081.708984375,0,0,0.13004367,10,15,0.1148814571400483
7E3605ACF8DB498B0534E48C9A3B871E,34789.4453125,0,0,0.830959,26,33,0.0854527913033962
70B25529978E250501BDFC66E5BDD0FD,16304.138671875,0,0,0.08205601,11,16,0.1404248935480912
095D63A251D98AD7355071F7EA517575,2444.31494140625,0,0,0.080967784,12,17,0.1441213252643744
85BE60DB19B5542A717D62E5550D19AE,26999.76953125,0,0,0.5051704,21,32,0.0369952842593193
71E5BB5DF9A0CBF34543E311530A0E0E,34661.3671875,0,0,0.4477723,9,32,0.0317149298692432
E3E92B19B703C6BB728EFA16F7EBC23D,33588.99609375,0,0,0.18067056,12,19,0.082863837480545
B4DDDEA2EC496EA0F23C66E4CDB426C6,11980.5302734375,0,0,0.11292347,10,16,0.1161496777619634
EA58B298B4E7154B66E08F4D12534B8C,29453.580078125,0,0,0.36262035,12,20,0.0479966159909963
2C2085C7218B69D67947906FAAA774E4,32409.494140625,0,0,0.20839486,11,17,0.0811421573162078
02F3087B23D1B8577A80D6C1A00F8E1C,15604.6513671875,0,0,0.05738796,12,16,0.1687768340110778
130FC94878553850A029318CF4DDD636,24484.1015625,0,0,0.32642344,11,28,0.0410457829841309
DAA24AAD62214B975487FF9C9A8C6987,28253.029296875,0,0,0.13836174,11,16,0.1086801203588644
CA4BF331944E70258D926637D1F9E143,17401.611328125,0,0,0.3379406,11,16,0.0570842909316221
44C411107AE9EEDA1D330AF42B19997C,2336.754150390625,0,0,0.09429651,12,16,0.1586740747094154
0E56746B4A4C4441208E1A950BD8F339,1078.2423095703125,0,0,0.059135832,12,16,0.1766522914171218
5FB7E39478EEA7C6C51F28F86FA5F067,21982.42578125,0,0,0.14324051,10,15,0.1248628174265225
A2E8186DA26B4F4CE28D3B1669C5D67D,2785.00927734375,0,0,0.06257589,12,17,0.1575306678811709
EB784832AF6DBE8E90700ED72B140073,3574.543701171875,0,0,0.068876944,11,17,0.1406590757625443
BEAEC2AB62D62FC7D1AA1B00E0700795,23294.7734375,0,0,0.079656936,11,16,0.1416024168332418
DC8C3386D8FC9F551B18FB9CBF7F447C,12222.822265625,0,0,0.09785582,11,16,0.1334502734243869
564F0C3DF83608285C5F3FC025F18155,5490.91357421875,0,0,0.077115186,11,17,0.1351055023925645
7DD7CD87DA6F8B21820B0231909E568F,5694.443359375,0,0,0.16713156,14,21,0.0903987330384552
4E9DD3B58F16BE50C0B36500C1AEC09F,9321.623046875,0,0,0.11626723,11,17,0.1106961337583405
FBD273A37F132DEED4DD4F4786D8031F,2262.983642578125,0,0,0.121964924,12,17,0.1214525351921717
2E2E7F193ADEEF1799A7CBDAB59851D3,31294.9453125,0,0,0.6100959,2,32,0.0299970218310913
21B57AAFCBE0AAEA7E368567F0622590,24312.1875,0,0,0.22790763,10,17,0.0760649158619344
0FC7AF7DD586076175A16B5482C78071,3638.7685546875,0,0,0.062011015,12,17,0.1588559187948703
D411B79490C31A8868992C79A91509E7,4301.72412109375,0,0,0.2464788,11,17,0.0747375174292496
A9A8C84DBA4985D6E4A419A66822F7DB,18390.755859375,0,0,0.65026265,0,27,0.0319676316742386
761443B7F9CE5FB1FA56D835B55F5BD7,30091.728515625,1,1,0.59788936,24,24,0.2889595627784729
44B05CFCE59676CF053FF02CF07EFDAE,19172.40234375,0,0,0.22398506,11,16,0.0902876084049542
81F627966C107F9BAE0A26975F471153,4884.8193359375,0,0,0.079725444,11,17,0.1352071676935468
B1F70296C9B9E733C70E9F4FC6ECDCC5,12346.955078125,0,0,0.3442648,12,31,0.0349541588220745
4063FA7964963A855F4BA42768F0ED36,20117.220703125,0,0,0.09886021,11,17,0.120708167552948
944341E269546291AF622C05F7325515,39582.5390625,0,0,0.77616644,32,33,0.211275115609169
6FEE978BCE5581CB0549DDA0929D9AA5,12065.109375,0,0,0.085609846,12,17,0.141414426267147
82882C11BEC81BCDFB6B538A0BA8D271,583.0259399414062,0,0,0.18720366,11,16,0.1053265954057375
33B80F855A83ECF046459A364EAEC7CA,11226.328125,0,0,0.18624057,11,17,0.0899400072438376
D4E04415DC1195C6E758A66181219022,3683.17822265625,0,0,0.08196823,11,16,0.1414739762743314
DD1F86B2035924AF335109A22BB70196,7253.5556640625,0,0,0.08714886,12,17,0.1391974625488122
CA72327800D25D1A5AE2A7FB33B39326,18140.76953125,0,0,0.30030614,11,32,0.0360722260295667
F3EA16B5B0DACB66767861D94C3EFE16,1598.14111328125,0,0,0.074361295,12,17,0.1494639950493971
D18940ADC653D1BEF0AC25D9064BD7FB,12866.3369140625,0,0,0.1701368,12,17,0.1013347059488296
7A2D704722BEC7EF3202C24D36649C1E,4695.86083984375,0,0,0.09907343,13,17,0.1418583586812019
37E72BC055257B74B506A9C0AA0E643F,2548.055908203125,0,0,0.07909414,12,16,0.1604304164648056
269EC1F35FEA570D0B90F93308DF3F34,13481.0048828125,0,0,0.22056979,13,22,0.0718372642993927
9A1F469E189D13799F1E05FBF351A077,10763.12890625,0,0,0.08349011,11,17,0.1324050011379378
D218A3AC3486FA6DF1DB0F69E90ACB40,33113.27734375,0,0,0.39437,8,33,0.0322555240261583
35AD2D0A73C7F95D77A7B81F01E34797,14016.9169921875,0,0,0.5129598,14,21,0.0443312025163322
0B2F02AA4837C3FBC0181479AF6AE502,19009.31640625,0,0,0.14374837,10,17,0.1037010513246059
C4A1395703BEE7F87AAB55A2B94B4F4E,39455.45703125,1,1,0.8007946,3,4,0.1998852267861366
59A9B2EC9FAB79EFF501562C077DB1BA,3334.352294921875,0,0,0.06619834,11,16,0.1506011498471101
7C8C5C67FCC897284B34EF51A80DBA05,6727.09130859375,0,0,0.068602584,13,17,0.1676937386393547
357687639004DE3061AA1DB36EC065CC,18266.443359375,0,0,0.29348138,1,28,0.0322207904412477
C2609B823A14FDD4FB6B40C5903E7CB2,6054.533203125,0,0,0.07980274,11,17,0.1339839622378349
C0901BBFC40449D359F4FBB9B895677F,16638.24609375,0,0,0.24691628,11,17,0.0710377198244844
80C4131138BE0CE685558D335BC8BB47,512.1975708007812,0,0,0.06338899,12,17,0.1573054691155751
769B4A019E5C5120F64FA1B11EF9AD0A,2138.687744140625,0,0,0.071793966,12,17,0.1506923337777455
673A91FC58519B3AC70D77EB6BE658C3,15392.109375,0,0,0.17590109,11,16,0.0967106185853481
F750767BB5081B83599E940E244C678E,27288.2890625,0,0,0.11315159,11,17,0.1188210451177188
660D5D947DC34777744BAC314C49AA9E,16889.34765625,0,0,0.16859706,11,17,0.0997234998004777
94FC01A9423C84F09A07CC4D3B7BA0C2,14894.08203125,0,0,0.16090168,12,16,0.1112806111574173
6E657753670745E10E702965821ADDF2,14678.578125,0,0,0.08572595,12,16,0.1484661936759948
CF60906D5CC40BA862E1E090819F4908,3728.681884765625,0,0,0.082860954,11,17,0.1336374857595988
78A5C571C8A0089B5B21E43F782D0424,19105.421875,0,0,0.18404077,10,16,0.0932625808886119
418C5828942B3C85EC0D88147245F670,32057.791015625,0,0,0.660305,2,33,0.0298930140706943
4331B82E7F36014E9EA0FEAF1C8E24B6,13392.1328125,0,0,0.111970216,13,16,0.1557988617569208
9A2D1AAD1CC884B653A6BDE669562D43,15332.5693359375,0,0,0.15486589,12,22,0.0791505449874834
B3D07626D758D55DF91096DB56EB570C,6482.15087890625,0,0,0.084748425,11,17,0.1327584673251424
7F5E123D2F30568B33D2A7020A7CE6D4,13255.0869140625,0,0,0.087532856,11,16,0.1344065455098947
507147059D4A898EC9F9E6870E3B6DB8,2400.619384765625,0,0,0.07255863,12,16,0.1589085698127746
E0B19F84844B01A9B42A040FF724B81D,8624.693359375,0,0,0.17631222,11,17,0.0938813037105969
B8BCB9283194A039F0E717297243D287,5328.72705078125,0,0,0.07742949,11,17,0.1332018407327788
38B0A625A93BD6262B6F188F86445F8D,14788.01953125,0,0,0.08246442,10,16,0.1316591607672827
A133A27E710607738B0F85F950B53D44,6105.154296875,0,0,0.09871305,10,16,0.1256150880030223
5A884006AD5DFB164398D75AC006AA07,20397.76953125,0,0,0.20952094,11,18,0.0772320772521197
C941A11A1040B0F8B263E29756407A6F,22956.712890625,0,0,0.2791584,10,17,0.0679621789604425
213E8208BCE65AB5D249F7FC842518F2,27627.458984375,0,0,0.30293885,10,16,0.1033064941210406
D4F25D8B359E36B3747ECF7456159001,4743.876953125,0,0,0.05594962,12,16,0.1748823046684265
4400941258C958F0127016A43D406277,31711.767578125,0,0,0.8120859,18,24,0.0715148013218173
22C820DDF65A9F6014983B1BA1F392D7,16194.5244140625,1,1,0.5756595,19,32,0.0427494502094175
A4D08E8CC10CC8C79356438815C7E9F5,13569.35546875,0,0,0.07473449,11,17,0.1365253776311874
61163F179181B24D064D5D2DAB2337F4,15548.9814453125,0,0,0.237644,10,17,0.07554303528741
52316B4A976DED2CE93330F3E3B76C5F,33123.69921875,0,0,0.4308284,8,15,0.0479256720282137
946F6E2CE58E7B4A3955EB4A8D394BA1,10740.2265625,0,0,0.09836555,12,17,0.1345928125083446
11A2530FD63BC88D8D05646479E4FE32,6810.6357421875,0,0,0.12449878,11,16,0.1137801284591357
2A189098641DCD43323EB40380D69676,19729.021484375,0,0,0.2900585,12,21,0.0517123706638813
1C63908B16AC21D70378D6BBB36B370C,5612.634765625,0,0,0.124175,10,17,0.1051842744927853
664E1AEFF84C27A9DCD3E510E4CBA52C,39693.89453125,0,0,0.9095081,26,26,0.4913000762462616
874FD23E06598B3104A1FAB63BCEDD4F,38234.796875,0,0,0.31716603,12,17,0.0569193065166473
F1D8E8690BEE39EE92C4C3D05C53CA55,11179.068359375,0,0,0.13100067,11,15,0.1368383407592773
BE90750AD8A4DDA840D81664092B1B0C,17759.40234375,0,0,0.22208053,11,17,0.0734513098640101
BA4E43BFA4C97D5947864532A3205D97,10532.7421875,0,0,0.10258755,11,17,0.1235185403909002
C8486648C888A9E03C8D67D486780E67,6063.865234375,0,0,0.15638335,12,18,0.0994206666946411
0CE330C7F498F122DEEFF14B945050E3,40918.28515625,0,0,0.96513724,32,33,0.4007423520088196
5D6DD7A424148267D9FEB6A7431CEDE9,1092.719482421875,0,0,0.08671671,11,17,0.1304941741483552
937F58D628159599FA9B114E59D3F74B,19800.943359375,0,0,0.2010177,10,16,0.1113431443061147
21180A068D053A7FF6991F43EF494DCF,11967.53125,0,0,0.073294215,11,17,0.1386864472712789
03ABFC525882E0B8355607076EC7996E,1583.4356689453125,0,0,0.08393973,11,17,0.1341454578297478
D14A21A16DD28FA02B3709FAA5FDDF58,3522.721435546875,0,0,0.098598905,11,17,0.1241739807384354
87DD8D5DDB3FDC6F1437E79EF6C3954F,7023.74267578125,0,0,0.05948815,12,17,0.1583326831459999
2E362DE1937F0FCB6DCE70022057E46A,11212.310546875,0,0,0.07239644,13,17,0.1601892948150634
B80D22FEC7F554815C49B13CE2A28C0B,2997.561279296875,0,0,0.23993686,12,17,0.0743378264208634
D08A61B5A605975DEF86DB349A68BFE0,16929.1640625,0,0,0.09001268,11,16,0.1321690753102302
4E578FB0030405C290A5709D28F13DFE,8625.3720703125,0,0,0.08315969,11,17,0.1340619911040578
B965BFCC3D50176A3D239C8227C7F7E3,7776.068359375,0,0,0.04379881,12,16,0.193148609995842
83FABBECF5A3A21561F1AD48A2CDAC73,31014.3359375,0,0,0.27593607,15,20,0.0809929134945074
7977D173A8F725C3ABD3B6EEA83CD5B7,15134.1748046875,0,0,0.07908188,12,16,0.1594087362289428
06869310872EE882E5AFEC0D6C7AEC68,13198.4306640625,0,0,0.28237918,2,16,0.0539958368986845
BE47CB65A5E905439C45A0F05D46DAA1,37830.73046875,0,0,0.68212485,26,27,0.1213248632848262
9FF804B5C92C272273CE6EB18154ADFB,42234.75390625,1,1,0.97767365,32,33,0.4387132376432419
42BB901BCF32E99B3D8EDBAE76EE05B4,42070.1015625,1,1,0.9725333,32,33,0.4280144721269607
148EE45D4E413FBBDBF98F55AF846F51,15829.1474609375,0,0,0.16299708,11,16,0.1043461114168167
1F53680A10F8F103762D6C31B53209CC,2280.68994140625,0,0,0.06408272,11,16,0.1566415801644325
712C3AD617023E58902F73139C6215C0,10026.646484375,0,0,0.27292553,2,15,0.0537867756294352
D85B2B1FF5D3DABB6046C57FCB285715,10265.197265625,0,0,0.30763313,12,20,0.0530283753242757
E025B2F6864A15E42563C775EB1E0DFC,29094.1875,0,0,0.64095986,13,31,0.036731288768351
0966B57B849540A903C28C9E53E5E29A,10878.3984375,0,0,0.17774963,12,22,0.0729674280367114
718E44EACC48B32053DA109C48DBD85C,11668.68359375,0,0,0.06881028,11,17,0.1407167517713138
012CC831E9A4C4838890B69B1CE7C573,36034.19921875,1,1,0.34546056,11,17,0.0527549481817654
90A41BC3416D471FB1F2A7A9F1DBC148,40423.0625,1,1,0.61139107,11,32,0.0355364298447966
F96A6EEED013C8A7B23FACD547C74FF4,17972.083984375,0,0,0.10099916,13,17,0.1397923216223716
470EF1F99F94EC2E32929D144B9C2406,15430.2890625,0,0,0.08252958,10,17,0.1215415811166167
951437198D6962866710527BF93E468F,7016.52685546875,0,0,0.074317366,12,17,0.1467091552913189
7E7855371627798D6280D87A7858F0E6,15834.439453125,0,0,0.09803863,11,16,0.1355050057172775
A92E22EE2FE93E51257620D2E88B3239,6820.99072265625,0,0,0.07439942,12,17,0.1563935416440169
0FDCB27F6D61A1AD2778875F0E0FCE70,2457.272705078125,0,0,0.07785528,11,17,0.1330179039921079
BC01C0D5F3228A13AB2910D70834B1D7,23828.5078125,0,0,0.19578122,11,16,0.0929664385815461
7A6AA1B70A623A147B58BDC95CC2AAC3,18459.67578125,0,0,0.09659653,11,16,0.1307413640121618
5EC9BAD3E48C530BF93864F1FD086A42,10260.595703125,0,0,0.07762167,11,17,0.1355644634791783
5D72FA074F8C56014BBD50B26127E64A,12718.7626953125,0,0,0.08975185,11,17,0.1263676849859101
A65F71163A0A4560B60BDE695A14FA38,30040.65625,0,0,0.3680222,11,33,0.0355577101202114
A092257D9FF350B3C669517C0CD2F352,17176.275390625,0,0,0.39274636,15,32,0.03675560404857
9F9C2BFA992F52C5148F1B9476E1CB62,4290.306640625,0,0,0.09987904,12,17,0.1294422547022501
E53223BA6C32CEB6C0B57896290A8028,7156.56298828125,0,0,0.09964474,12,17,0.1297985762357711
9EDCE5CB68B30183D629E5F6807010A8,11222.6318359375,0,0,0.09278997,11,17,0.1281228736042976
93AE2DAEA9CEF5A10E4DA6BFEF834253,5056.52783203125,0,0,0.0657858,11,16,0.1532008176048596
7D0489F13815832CA3F522C1E8711131,32167.791015625,0,0,0.24794766,15,18,0.0950121469795703
40618F84F307E70B4F5D02BF5721EA6D,10159.86328125,0,0,0.079901926,12,17,0.1398142414788405
B6C280DE13ECF386B370BF9C36358A0B,23924.697265625,0,0,0.22683142,12,18,0.0735737686710698
7AC9BF8DCE3942EF8361FF29DCFDA06A,26862.19921875,0,0,0.36905214,14,33,0.0358263051137328
7920C8D351B17564330F616188B073D9,23888.86328125,0,0,0.5112544,14,33,0.0344895803369581
A91F7E9DB9BD64BC6A561DC5082765FD,9136.7001953125,0,0,0.08855649,14,17,0.1627330929040908
C8878419F0F3FABF3210335768F3F329,23411.587890625,0,0,0.7900639,21,32,0.0530176998969788
676B42BAD27D2C9B56350A796E14D537,3993.99951171875,0,0,0.08001398,11,17,0.1361312504325594
853E17844547CF306CA0D0E8D903A729,13297.8623046875,0,0,0.14474264,1,16,0.0543944366290816
646DA63D8D8C9734494E3A8872371942,3996.961181640625,0,0,0.077275194,11,17,0.1362399437597819
80A648A324C257F0553E34BD94118141,10974.103515625,0,0,0.12774114,11,16,0.1142318956553936
328E25018C7FE7DBC11AE458B088FD20,15947.771484375,0,0,0.06543546,13,17,0.1652922436594963
4AF95A5D4316C79A1ABA6FED9DC5DB58,1964.1712646484375,0,0,0.19130912,11,17,0.0895153028624398
24A8B657696A976E833171A9AE64F869,911.1256103515625,0,0,0.082259536,11,16,0.1446021782855192
C38F4ADEDB8D4EA10B0A0E5F1815D48B,28156.8125,0,0,0.3154784,14,20,0.055372807596411
76A68CD417E35580907D88E84220A460,17877.07421875,0,0,0.2583126,0,14,0.045757735070462
5AF7E3C78986CAD36BEDE2681638D629,36932.84375,0,0,0.9295133,32,33,0.3174553960561752
A5CC6DAF1B07BC70C7D87D8110061231,6509.37060546875,0,0,0.08866106,11,18,0.1233822829090058
2BE7C561725086A4D06B428281450571,32575.626953125,0,0,0.18157516,11,33,0.0409198859099136
265EA482EF4D63018D7BA4DD69E83C66,17710.142578125,0,0,0.14759268,11,17,0.100402822451932
51BF1BF7ABCC0BB72C49D51D1E514AD0,39324.62890625,0,0,0.8405494,9,33,0.0363081236602738
16E49F6F88D6499CD5415B2EBBD4579C,20622.970703125,0,0,0.542289,20,32,0.0376732792132175
628D9CAF087FE1706892D9E4E961EA5C,12214.029296875,0,0,0.13718885,2,17,0.0561161791301856
0EA10CEB2067F13D7A24EFDD7C1DE108,40344.48828125,0,0,0.86363965,25,31,0.0857634932867118
94EE0D2AB167135BEA0CD0BEBA71350F,34136.5859375,0,0,0.83092916,25,33,0.0628632120788097
C7DD6DF6D2A13AE265E76E3C33340E0A,39361.49609375,1,1,0.97888285,26,26,0.733026385307312
D3026058D0553E0295026B412D0D6C3B,15988.46484375,0,0,0.44779748,13,32,0.0384638672927394
3B91F940A78595904EE90E907F9CA691,972.732421875,0,0,0.06175739,12,16,0.17361940741539
C0373E5C8DC90362ADEB175F8D8B4E7F,32103.82421875,0,0,0.20258427,11,17,0.0858981343252318
7C5221232A015027FD36D28E20DDA976,2289.100830078125,0,0,0.104989655,10,15,0.13328459734718
E17A822C0710C0D719CA6A7A6528CF0F,2678.77685546875,0,0,0.10149233,11,17,0.1229057099137987
1D9A5BC92462D5E1C41D30D225A89D73,37022.02734375,0,0,0.9805371,32,32,0.7863216400146484
61553B50617DAAF4C7EEC858EDAE7C61,16422.79296875,0,0,0.19961838,11,17,0.0895403314914022
22D06C1A94C689CFDEBE7C3845648218,10731.037109375,0,0,0.0808605,11,16,0.1461047393580277
39D9A58F733520B1E7FB345A9E52526D,40113.6640625,0,0,0.6939315,32,33,0.1658605113625526
475A4705FA1B4951AA3F5EC83611BCE0,26207.826171875,0,0,0.12162378,10,16,0.1138661897608212
A24CA1AA204322E419FA9EE4F2F1E521,41793.11328125,0,0,0.97673506,33,33,0.7030782103538513
B3BB28EF575D68C134EF8C43674C468A,16703.20703125,0,0,0.09841211,10,12,0.1878972426056862
69A66156A7EAB700CF9CE00966788E21,22146.65234375,0,0,0.48987782,32,33,0.1094486117362976
DBBD143F87A4CC8B6D5327BCD3212D33,39811.625,0,0,0.7548605,8,33,0.0350212503869373
2F5C30F13B1E04CDD550CF54131F2C4D,23809.787109375,0,0,0.08098177,11,17,0.1326372964041573
87DE002C0BF5A2D505D6AADBA6C44982,5986.67041015625,0,0,0.084256,12,16,0.1468140661716461
FD5449B70CBEA6C79862C2DEE3667E20,13972.8935546875,0,0,0.13136251,12,17,0.1120107807219028
A5E4AC7B8216EABA5E2649EB50B81066,20751.962890625,0,0,0.09875319,11,16,0.1303114046653112
7F9D1CDA8E0EF1245A2D0EE676691A0E,6267.2080078125,0,0,0.085217476,12,16,0.1509676039218902
162D846BCE203822BB7FD252C1752973,22020.962890625,0,0,0.2251344,12,18,0.0837740589465413
1C8131E9F1FF95274AACB8ABE73F220F,2494.3896484375,0,0,0.059930682,12,17,0.1555007075270017
9B76E763D61C3F831ABA83B337B53161,3871.447998046875,0,0,0.097106285,12,17,0.146182220429182
985057B575B5CD177271255C07201DC1,19931.958984375,0,0,0.12587626,11,17,0.1068449637719563
1440B9D2776C11D4A60B95E17EE31EDF,33287.0859375,0,0,0.30092007,14,19,0.0629206957916418
3D8D8DD8D84540C23E31558E5CA05269,2190.359375,0,0,0.072785065,12,17,0.1496584067742029
35804C22834DB3F8FFFA8CAC77AC2755,36529.81640625,0,0,0.19986948,12,31,0.0407028638466726
B516D77E7A93A6147DFC0D5400EAB336,19321.470703125,0,0,0.121789396,11,16,0.1257431916892528
0C0DA6C24C78763F7889D879CA97D156,25580.404296875,0,0,0.32662493,11,18,0.0550815439783036
6F02AC7FD643D7D136B99DBD6CAEDB57,29169.498046875,0,0,0.38473973,9,23,0.0356364826361338
45A470031F4B25A544FFB3643FE7221D,41040.66015625,1,1,0.9662809,32,32,0.6954819560050964
2B33922A4101C2B8DAAD919CB8CDB7A7,28464.83203125,1,1,0.1544885,11,17,0.0971758908459118
ACCEC4F1E71A8EBA8C21BD1763F7DEE9,2075.538330078125,0,0,0.08770399,11,16,0.1358585904041926
763FA6BB9CE6D83F6879947C255E8CDA,34113.0234375,0,0,0.7344979,8,32,0.0305955939367413
9A71E233D141D5FD9676DB353DBFCF2E,496.77783203125,0,0,0.06883885,11,17,0.1395341477223805
863D497BA72A581BD3F551E4419B2F9F,31702.123046875,0,0,0.66763544,32,33,0.1562603004276752
DD5F3632703D430E17B5E49239B114C5,39506.71484375,0,0,0.25724348,13,21,0.0622474443581369
